시도,군구,관광지,내/외국인,총계(2018.05 ~ 2018.06),2018년,2018년 05월,2018년 06월
,,,,,인원계,,
충청남도,태안군,샛별길,합계,"14,203","14,203","12,966","1,237"
충청남도,태안군,솔모랫길,내국인,"13,737","13,737","7,965","5,772"
충청남도,태안군,솔모랫길,합계,"13,737","13,737","7,965","5,772"
충청남도,태안군,솔향기길,내국인,"9,725","9,725","4,014","5,711"
충청남도,태안군,솔향기길,합계,"9,725","9,725","4,014","5,711"
충청남도,태안군,신두리 해안사구,내국인,"39,855","39,855","22,183","17,672"
충청남도,태안군,신두리 해안사구,합계,"39,855","39,855","22,183","17,672"
충청남도,태안군,안면도 꽃다리,내국인,"22,361","22,361","14,235","8,126"
충청남도,태안군,안면도 꽃다리,합계,"22,361","22,361","14,235","8,126"
충청남도,태안군,안면도자연휴양림,내국인,"102,923","102,923","63,670","39,253"
충청남도,태안군,안면도자연휴양림,외국인,0,0,0,0
충청남도,태안군,안면도자연휴양림,합계,"102,923","102,923","63,670","39,253"
충청남도,태안군,안면도쥬라기박물관,내국인,"40,115","40,115","23,556","16,559"
충청남도,태안군,안면도쥬라기박물관,외국인,0,0,0,0
충청남도,태안군,안면도쥬라기박물관,합계,"40,115","40,115","23,556","16,559"
충청남도,태안군,안흥유람선,내국인,"15,263","15,263","8,249","7,014"
충청남도,태안군,안흥유람선,외국인,0,0,0,0
충청남도,태안군,안흥유람선,합계,"15,263","15,263","8,249","7,014"
충청남도,태안군,이종일 생가지,내국인,"2,278","2,278","1,206","1,072"
충청남도,태안군,이종일 생가지,합계,"2,278","2,278","1,206","1,072"
충청남도,태안군,천리포수목원,내국인,"78,082","78,082","47,540","30,542"
충청남도,태안군,천리포수목원,외국인,0,0,0,0
충청남도,태안군,천리포수목원,합계,"78,082","78,082","47,540","30,542"
충청남도,태안군,청산수목원(태안연꽃축제),내국인,"23,000","23,000","8,500","14,500"
충청남도,태안군,청산수목원(태안연꽃축제),합계,"23,000","23,000","8,500","14,500"
충청남도,태안군,태안비치 컨트리클럽,내국인,0,0,0,0
충청남도,태안군,태안비치 컨트리클럽,합계,0,0,0,0
충청남도,태안군,팜카밀레허브농원,내국인,"37,300","37,300","15,400","21,900"
충청남도,태안군,팜카밀레허브농원,외국인,0,0,0,0
충청남도,태안군,팜카밀레허브농원,합계,"37,300","37,300","15,400","21,900"
충청남도,태안군,현대더링스 컨트리클럽,내국인,"30,670","30,670","14,560","16,110"
충청남도,태안군,현대더링스 컨트리클럽,합계,"30,670","30,670","14,560","16,110"
