시도,군구,관광지,내/외국인,총계(2019.05 ~ 2019.06),2019년,2019년 05월,2019년 06월
,,,,,인원계,,
충청북도,단양군,단양수양개선사유적전시관,내국인,"29,704","29,704","16,389","13,315"
충청북도,단양군,단양수양개선사유적전시관,외국인,0,0,0,0
충청북도,단양군,단양수양개선사유적전시관,합계,"29,704","29,704","16,389","13,315"
충청북도,단양군,도담삼봉,내국인,"1,041,609","1,041,609","571,217","470,392"
충청북도,단양군,도담삼봉,합계,"1,041,609","1,041,609","571,217","470,392"
충청북도,단양군,만천하스카이워크,내국인,"155,374","155,374","78,489","76,885"
충청북도,단양군,만천하스카이워크,외국인,"1,212","1,212",524,688
충청북도,단양군,만천하스카이워크,합계,"156,586","156,586","79,013","77,573"
충청북도,단양군,사인암,내국인,"219,135","219,135","122,447","96,688"
충청북도,단양군,사인암,합계,"219,135","219,135","122,447","96,688"
충청북도,단양군,소노문 단양 오션플레이,내국인,"17,635","17,635","6,260","11,375"
충청북도,단양군,소노문 단양 오션플레이,외국인,12,12,8,4
충청북도,단양군,소노문 단양 오션플레이,합계,"17,647","17,647","6,268","11,379"
충청북도,단양군,소백산국립공원 북부사무소(죽령),내국인,"45,415","45,415","26,122","19,293"
충청북도,단양군,소백산국립공원 북부사무소(죽령),외국인,6,6,6,0
충청북도,단양군,소백산국립공원 북부사무소(죽령),합계,"45,421","45,421","26,128","19,293"
충청북도,단양군,소백산국립공원 북부사무소(천동),내국인,"48,388","48,388","28,829","19,559"
충청북도,단양군,소백산국립공원 북부사무소(천동),외국인,97,97,73,24
충청북도,단양군,소백산국립공원 북부사무소(천동),합계,"48,485","48,485","28,902","19,583"
충청북도,단양군,소백산국립공원 북부출장소(어의곡),내국인,"37,147","37,147","21,146","16,001"
충청북도,단양군,소백산국립공원 북부출장소(어의곡),외국인,0,0,0,0
충청북도,단양군,소백산국립공원 북부출장소(어의곡),합계,"37,147","37,147","21,146","16,001"
충청북도,단양군,소선암자연휴양림(오토캠핑장 포함),내국인,"5,625","5,625","2,756","2,869"
충청북도,단양군,소선암자연휴양림(오토캠핑장 포함),외국인,0,0,0,0
충청북도,단양군,소선암자연휴양림(오토캠핑장 포함),합계,"5,625","5,625","2,756","2,869"
충청북도,단양군,양방산전망대,내국인,"60,704","60,704","31,697","29,007"
충청북도,단양군,양방산전망대,합계,"60,704","60,704","31,697","29,007"
충청북도,단양군,온달관광지,내국인,"27,425","27,425","15,905","11,520"
충청북도,단양군,온달관광지,외국인,"1,143","1,143",663,480
충청북도,단양군,온달관광지,합계,"28,568","28,568","16,568","12,000"
충청북도,단양군,월악산국립공원 단양분소(금수산),내국인,"4,327","4,327","2,135","2,192"
충청북도,단양군,월악산국립공원 단양분소(금수산),합계,"4,327","4,327","2,135","2,192"
충청북도,단양군,월악산국립공원 단양분소(도락산),내국인,"6,519","6,519","3,342","3,177"
충청북도,단양군,월악산국립공원 단양분소(도락산),합계,"6,519","6,519","3,342","3,177"
충청북도,단양군,월악산국립공원 단양분소(제비봉),내국인,"12,155","12,155","5,047","7,108"
충청북도,단양군,월악산국립공원 단양분소(제비봉),합계,"12,155","12,155","5,047","7,108"
충청북도,단양군,천동관광지,내국인,72,72,12,60
충청북도,단양군,천동관광지,외국인,0,0,0,0
충청북도,단양군,천동관광지,합계,72,72,12,60
충청북도,단양군,황정산자연휴양림,내국인,"9,904","9,904","4,951","4,953"
충청북도,단양군,황정산자연휴양림,외국인,0,0,0,0
충청북도,단양군,황정산자연휴양림,합계,"9,904","9,904","4,951","4,953"
충청북도,증평군,연병호 항일역사공원,내국인,"2,358","2,358",928,"1,430"
충청북도,증평군,연병호 항일역사공원,합계,"2,358","2,358",928,"1,430"
충청북도,증평군,율리휴양촌,내국인,"20,574","20,574","9,531","11,043"
충청북도,증평군,율리휴양촌,외국인,0,0,0,0
충청북도,증평군,율리휴양촌,합계,"20,574","20,574","9,531","11,043"
충청북도,증평군,좌구산 숲 명상의 집,내국인,"39,613","39,613","19,296","20,317"
충청북도,증평군,좌구산 숲 명상의 집,합계,"39,613","39,613","19,296","20,317"
충청북도,증평군,좌구산휴양림,내국인,"35,790","35,790","18,010","17,780"
충청북도,증평군,좌구산휴양림,외국인,0,0,0,0
충청북도,증평군,좌구산휴양림,합계,"35,790","35,790","18,010","17,780"
충청북도,증평군,증평 좌구산천문대,내국인,"7,740","7,740","4,374","3,366"
충청북도,증평군,증평 좌구산천문대,합계,"7,740","7,740","4,374","3,366"
충청북도,증평군,증평민속체험박물관,내국인,"20,066","20,066","4,478","15,588"
충청북도,증평군,증평민속체험박물관,합계,"20,066","20,066","4,478","15,588"
충청북도,증평군,충북인삼유통센터,내국인,"3,740","3,740","1,980","1,760"
충청북도,증평군,충북인삼유통센터,외국인,0,0,0,0
충청북도,증평군,충북인삼유통센터,합계,"3,740","3,740","1,980","1,760"
